39 Jahre;0,00123033;e;0,99876967;e;98209;e;121;e;98149;e;3977325;e;40,50;e;0,00067620;e;0,99932380;e;98918;e;67;e;98884;e;4440606;e;44,89;e
40 Jahre;0,00130734;e;0,99869266;e;98089;e;128;e;98024;e;3879176;e;39,55;e;0,00067810;e;0,99932190;e;98851;e;67;e;98817;e;4341722;e;43,92;e
41 Jahre;0,00136103;e;0,99863897;e;97960;e;133;e;97894;e;3781151;e;38,60;e;0,00079187;e;0,99920813;e;98784;e;78;e;98745;e;4242904;e;42,95;e
42 Jahre;0,00158261;e;0,99841739;e;97827;e;155;e;97750;e;3683258;e;37,65;e;0,00082409;e;0,99917591;e;98706;e;81;e;98665;e;4144160;e;41,99;e
43 Jahre;0,00167137;e;0,99832863;e;97672;e;163;e;97591;e;3585508;e;36,71;e;0,00092816;e;0,99907184;e;98624;e;92;e;98578;e;4045495;e;41,02;e
44 Jahre;0,00182839;e;0,99817161;e;97509;e;178;e;97420;e;3487918;e;35,77;e;0,00099451;e;0,99900549;e;98533;e;98;e;98484;e;3946917;e;40,06;e
45 Jahre;0,00194057;e;0,99805943;e;97331;e;189;e;97236;e;3390498;e;34,83;e;0,00104915;e;0,99895085;e;98435;e;103;e;98383;e;3848433;e;39,10;e
46 Jahre;0,00218942;e;0,99781058;e;97142;e;213;e;97035;e;3293262;e;33,90;e;0,00118913;e;0,99881087;e;98331;e;117;e;98273;e;3750050;e;38,14;e
47 Jahre;0,00241383;e;0,99758617;e;96929;e;234;e;96812;e;3196226;e;32,97;e;0,00135786;e;0,99864214;e;98214;e;133;e;98148;e;3651777;e;37,18;e
48 Jahre;0,00262874;e;0,99737126;e;96695;e;254;e;96568;e;3099414;e;32,05;e;0,00147557;e;0,99852443;e;98081;e;145;e;98009;e;3553629;e;36,23;e
49 Jahre;0,00284717;e;0,99715283;e;96441;e;275;e;96304;e;3002846;e;31,14;e;0,00164018;e;0,99835982;e;97936;e;161;e;97856;e;3455621;e;35,28;e
50 Jahre;0,00329865;e;0,99670135;e;96166;e;317;e;96008;e;2906543;e;30,22;e;0,00184530;e;0,99815470;e;97776;e;180;e;97685;e;3357765;e;34,34;e
51 Jahre;0,00357913;e;0,99642087;e;95849;e;343;e;95678;e;2810535;e;29,32;e;0,00200339;e;0,99799661;e;97595;e;196;e;97498;e;3260079;e;33,40;e
52 Jahre;0,00404680;e;0,99595320;e;95506;e;386;e;95313;e;2714858;e;28,43;e;0,00216918;e;0,99783082;e;97400;e;211;e;97294;e;3162582;e;32,47;e
53 Jahre;0,00435427;e;0,99564573;e;95120;e;414;e;94912;e;2619545;e;27,54;e;0,00240100;e;0,99759900;e;97188;e;233;e;97072;e;3065287;e;31,54;e
54 Jahre;0,00477717;e;0,99522283;e;94705;e;452;e;94479;e;2524632;e;26,66;e;0,00269676;e;0,99730324;e;96955;e;261;e;96824;e;2968216;e;30,61;e
55 Jahre;0,00537098;e;0,99462902;e;94253;e;506;e;94000;e;2430153;e;25,78;e;0,00294664;e;0,99705336;e;96694;e;285;e;96551;e;2871391;e;29,70;e
56 Jahre;0,00594998;e;0,99405002;e;93747;e;558;e;93468;e;2336153;e;24,92;e;0,00326775;e;0,99673225;e;96409;e;315;e;96251;e;2774840;e;28,78;e
57 Jahre;0,00666236;e;0,99333764;e;93189;e;621;e;92878;e;2242686;e;24,07;e;0,00363967;e;0,99636033;e;96094;e;350;e;95919;e;2678589;e;27,87;e
58 Jahre;0,00745223;e;0,99254777;e;92568;e;690;e;92223;e;2149807;e;23,22;e;0,00397455;e;0,99602545;e;95744;e;381;e;95554;e;2582670;e;26,97;e
59 Jahre;0,00824579;e;0,99175421;e;91878;e;758;e;91499;e;2057584;e;22,39;e;0,00443080;e;0,99556920;e;95363;e;423;e;95152;e;2487116;e;26,08;e
60 Jahre;0,00927291;e;0,99072709;e;91121;e;845;e;90698;e;1966085;e;21,58;e;0,00501472;e;0,99498528;e;94941;e;476;e;94703;e;2391964;e;25,19;e
61 Jahre;0,01023347;e;0,98976653;e;90276;e;924;e;89814;e;1875387;e;20,77;e;0,00553440;e;0,99446560;e;94465;e;523;e;94203;e;2297261;e;24,32;e
62 Jahre;0,01142826;e;0,98857174;e;89352;e;1021;e;88841;e;1785573;e;19,98;e;0,00611742;e;0,99388258;e;93942;e;575;e;93655;e;2203058;e;23,45;e
63 Jahre;0,01271188;e;0,98728812;e;88331;e;1123;e;87769;e;1696732;e;19,21;e;0,00677516;e;0,99322484;e;93367;e;633;e;93051;e;2109403;e;22,59;e
64 Jahre;0,01422380;e;0,98577620;e;87208;e;1240;e;86588;e;1608962;e;18,45;e;0,00763671;e;0,99236329;e;92735;e;708;e;92381;e;2016352;e;21,74;e
65 Jahre;0,01543007;e;0,98456993;e;85967;e;1326;e;85304;e;1522375;e;17,71;e;0,00829459;e;0,99170541;e;92027;e;763;e;91645;e;1923972;e;20,91;e
66 Jahre;0,01680148;e;0,98319852;e;84641;e;1422;e;83930;e;1437071;e;16,98;e;0,00929839;e;0,99070161;e;91263;e;849;e;90839;e;1832327;e;20,08;e
67 Jahre;0,01849885;e;0,98150115;e;83219;e;1539;e;82449;e;1353141;e;16,26;e;0,01000269;e;0,98999731;e;90415;e;904;e;89962;e;1741488;e;19,26;e
68 Jahre;0,02000338;e;0,97999662;e;81679;e;1634;e;80862;e;1270692;e;15,56;e;0,01091752;e;0,98908248;e;89510;e;977;e;89022;e;1651525;e;18,45;e
69 Jahre;0,02181929;e;0,97818071;e;80046;e;1747;e;79172;e;1189829;e;14,86;e;0,01202489;e;0,98797511;e;88533;e;1065;e;88001;e;1562504;e;17,65;e
70 Jahre;0,02331807;e;0,97668193;e;78299;e;1826;e;77386;e;1110657;e;14,18;e;0,01305500;e;0,98694500;e;87468;e;1142;e;86897;e;1474503;e;16,86;e
71 Jahre;0,02567729;e;0,97432271;e;76473;e;1964;e;75491;e;1033271;e;13,51;e;0,01437107;e;0,98562893;e;86326;e;1241;e;85706;e;1387606;e;16,07;e
72 Jahre;0,02757002;e;0,97242998;e;74510;e;2054;e;73482;e;957779;e;12,85;e;0,01590366;e;0,98409634;e;85086;e;1353;e;84409;e;1301900;e;15,30;e
73 Jahre;0,03020439;e;0,96979561;e;72455;e;2188;e;71361;e;884297;e;12,20;e;0,01739806;e;0,98260194;e;83733;e;1457;e;83004;e;1217490;e;14,54;e
74 Jahre;0,03258762;e;0,96741238;e;70267;e;2290;e;69122;e;812936;e;11,57;e;0,01903956;e;0,98096044;e;82276;e;1566;e;81493;e;1134486;e;13,79;e
75 Jahre;0,03625593;e;0,96374407;e;67977;e;2465;e;66745;e;743814;e;10,94;e;0,02163885;e;0,97836115;e;80709;e;1746;e;79836;e;1052993;e;13,05;e
76 Jahre;0,03871692;e;0,96128308;e;65512;e;2536;e;64244;e;677069;e;10,33;e;0,02374550;e;0,97625450;e;78963;e;1875;e;78025;e;973157;e;12,32;e
77 Jahre;0,04247745;e;0,95752255;e;62976;e;2675;e;61638;e;612825;e;9,73;e;0,02687506;e;0,97312494;e;77088;e;2072;e;76052;e;895132;e;11,61;e
78 Jahre;0,04641016;e;0,95358984;e;60301;e;2799;e;58902;e;551186;e;9,14;e;0,02966055;e;0,97033945;e;75016;e;2225;e;73904;e;819080;e;10,92;e
79 Jahre;0,05216699;e;0,94783301;e;57502;e;3000;e;56003;e;492285;e;8,56;e;0,03348369;e;0,96651631;e;72791;e;2437;e;71573;e;745176;e;10,24;e
80 Jahre;0,05811334;e;0,94188666;e;54503;e;3167;e;52919;e;436282;e;8,00;e;0,03774262;e;0,96225738;e;70354;e;2655;e;69026;e;673603;e;9,57;e
81 Jahre;0,06355441;e;0,93644559;e;51335;e;3263;e;49704;e;383363;e;7,47;e;0,04183370;e;0,95816630;e;67699;e;2832;e;66282;e;604577;e;8,93;e
82 Jahre;0,07092334;e;0,92907666;e;48073;e;3409;e;46368;e;333659;e;6,94;e;0,04795579;e;0,95204421;e;64866;e;3111;e;63311;e;538295;e;8,30;e
83 Jahre;0,07877536;e;0,92122464;e;44663;e;3518;e;42904;e;287291;e;6,43;e;0,05346615;e;0,94653385;e;61756;e;3302;e;60105;e;474984;e;7,69;e
84 Jahre;0,08951281;e;0,91048719;e;41145;e;3683;e;39303;e;244387;e;5,94;e;0,06201409;e;0,93798591;e;58454;e;3625;e;56641;e;414879;e;7,10;e
85 Jahre;0,09995358;e;0,90004642;e;37462;e;3744;e;35590;e;205084;e;5,47;e;0,07155933;e;0,92844067;e;54829;e;3924;e;52867;e;358237;e;6,53;e
86 Jahre;0,11375793;e;0,88624207;e;33717;e;3836;e;31800;e;169494;e;5,03;e;0,08316910;e;0,91683090;e;50905;e;4234;e;48789;e;305370;e;6,00;e
87 Jahre;0,13052789;e;0,86947211;e;29882;e;3900;e;27932;e;137694;e;4,61;e;0,09748964;e;0,90251036;e;46672;e;4550;e;44397;e;256582;e;5,50;e
88 Jahre;0,14739997;e;0,85260003;e;25981;e;3830;e;24067;e;109763;e;4,22;e;0,11204515;e;0,88795485;e;42122;e;4720;e;39762;e;212185;e;5,04;e
89 Jahre;0,16792841;e;0,83207159;e;22152;e;3720;e;20292;e;85696;e;3,87;e;0,12812006;e;0,87187994;e;37402;e;4792;e;35006;e;172423;e;4,61;e
90 Jahre;0,18726912;e;0,81273088;e;18432;e;3452;e;16706;e;65404;e;3,55;e;0,14687996;e;0,85312004;e;32610;e;4790;e;30215;e;137417;e;4,21;e
91 Jahre;0,21101066;e;0,78898934;e;14980;e;3161;e;13400;e;48698;e;3,25;e;0,16817467;e;0,83182533;e;27820;e;4679;e;25481;e;107202;e;3,85;e
92 Jahre;0,23758403;e;0,76241597;e;11819;e;2808;e;10415;e;35299;e;2,99;e;0,19055034;e;0,80944966;e;23142;e;4410;e;20937;e;81721;e;3,53;e
93 Jahre;0,25980248;e;0,74019752;e;9011;e;2341;e;7841;e;24884;e;2,76;e;0,21259961;e;0,78740039;e;18732;e;3982;e;16741;e;60784;e;3,24;e
94 Jahre;0,28368872;e;0,71631128;e;6670;e;1892;e;5724;e;17043;e;2,56;e;0,23609014;e;0,76390986;e;14750;e;3482;e;13008;e;44043;e;2,99;e
95 Jahre;0,30697839;e;0,69302161;e;4778;e;1467;e;4044;e;11319;e;2,37;e;0,26132342;e;0,73867658;e;11267;e;2944;e;9795;e;31035;e;2,75;e
96 Jahre;0,33621989;e;0,66378011;e;3311;e;1113;e;2754;e;7275;e;2,20;e;0,28571950;e;0,71428050;e;8323;e;2378;e;7134;e;21239;e;2,55;e
97 Jahre;0,36314696;e;0,63685304;e;2198;e;798;e;1799;e;4520;e;2,06;e;0,31110631;e;0,68889369;e;5945;e;1850;e;5020;e;14105;e;2,37;e
98 Jahre;0,38767489;e;0,61232511;e;1400;e;543;e;1128;e;2721;e;1,94;e;0,33983410;e;0,66016590;e;4095;e;1392;e;3400;e;9085;e;2,22;e
99 Jahre;0,39954454;e;0,60045546;e;857;e;342;e;686;e;1593;e;1,86;e;0,35873355;e;0,64126645;e;2704;e;970;e;2219;e;5686;e;2,10;e
100 Jahre;0,42042179;e;0,57957821;e;515;e;216;e;406;e;907;e;1,76;e;0,37225504;e;0,62774496;e;1734;e;645;e;1411;e;3467;e;2,00;e
__________
"q(x) = Sterbewahrscheinlichkeit vom Alter x bis x+1
p(x) = Überlebenswahrscheinlichkeit vom Alter x bis x+1
l(x) = Überlebende im Alter x
d(x) = Gestorbene im Alter x bis unter x+1
L(x) = Von den Überlebenden im Alter x bis zum Alter x+1
       durchlebte Jahre
T(x) = Von den Überlebenden im Alter x insgesamt noch
       zu durchlebende Jahre
e(x) = Durchschnittliche Lebenserwartung (von den
       Überlebenden) im Alter x in Jahren"
© Statistisches Bundesamt (Destatis), 2025
Stand: 09.12.2025 / 13:47:06
